student_id,course_id,course_name,description,semester
100469,9027,C Programming: Basics,Basics of Programming,3
100469,9044,Data Science  with Python,Basics of Programming,1
100469,9057,Intro to Java Part 1,Basics of Programming,2
100469,9070,Animation and CGI Motion,Basics of Programming,3
100469,9087,Big Data Analytics,Basics of Programming,1
100469,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,2
100469,9113,Cybersecurity Career Path,Basics of Programming,3
100470,9004,Web Programming with Python,Basics of Programming,1
100470,9012,Machine Learning with Python,Basics of Programming,2
100470,9039,Cybersecurity in the IoT,Basics of Programming,1
100470,9048,IoT - Software Integration,Basics of Programming,2
100470,9055,Linux Basics  The CLI,Basics of Programming,1
100470,9067,Network and Security,Basics of Programming,2
100471,9005,Using Python for Research,Basics of Programming,1
100471,9013,JavaScript Introduction,Basics of Programming,2
100471,9040,Build your very first iOS app,Basics of Programming,1
100471,9049,AI Chatbots Programming,Basics of Programming,2
100471,9056,Marketing Analytics and Sales,Basics of Programming,1
100471,9068,Data Structures Fundamentals,Basics of Programming,2
100472,9025,Python Data Structures,Basics of Programming,1
100472,9092,Migrating to the AWS Cloud,Basics of Programming,1
100472,9094,Automated Software Testing,Basics of Programming,1
100473,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100473,9093,IoT Networks and Protocols,Basics of Programming,1
100473,9095,Databases Topics in SQL,Basics of Programming,1
100475,9006,Introduction to Linux,Basics of Programming,1
100475,9014,Relational Databases,Basics of Programming,2
100475,9041,Object-Oriented Programming,Basics of Programming,1
100475,9050,Computing in Python IV ,Basics of Programming,2
100475,9057,Intro to Java Part 1,Basics of Programming,1
100475,9069,Unlocking Info Security  Part II,Basics of Programming,2
100476,9027,C Programming: Basics,Basics of Programming,1
100476,9094,Automated Software Testing,Basics of Programming,1
100476,9096,C Programming Using Linux,Basics of Programming,1
100477,9007,Procedural Programming,Basics of Programming,1
100477,9015,C Programming,Basics of Programming,2
100477,9042,Introduction to Jenkins,Basics of Programming,1
100477,9051,Software Engineering ,Basics of Programming,2
100477,9058,Video game development,Basics of Programming,1
100477,9070,Animation and CGI Motion,Basics of Programming,2
100478,9008,Basics of Programming,Basics of Programming,1
100478,9016,Programming with JavaScript,Basics of Programming,2
100478,9043,Computer Graphics,Basics of Programming,1
100478,9052,Computer Hardware and OS,Basics of Programming,2
100478,9059,DS and Software Design,Basics of Programming,1
100478,9071,IT Foundations,Basics of Programming,2
100479,9002,Intro to Computer Science,Basics of Programming,1
100479,9015,C Programming,Basics of Programming,2
100479,9028,Introduction to Networking,Basics of Programming,3
100479,9045,Computing in Python III  ,Basics of Programming,1
100479,9058,Video game development,Basics of Programming,2
100479,9071,IT Foundations,Basics of Programming,3
100479,9088,AI Applications with Watson,Basics of Programming,1
100479,9101,Amazon SageMaker ,Basics of Programming,2
100479,9114,Databases Modeling,Basics of Programming,3
100480,9028,Introduction to Networking,Basics of Programming,1
100480,9095,Databases Topics in SQL,Basics of Programming,1
100480,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100481,9003,Intro to AI with Python,Basics of Programming,1
100481,9016,Programming with JavaScript,Basics of Programming,2
100481,9029,Intro to coding in Java,Basics of Programming,3
100481,9046,Software  Fundamentals,Basics of Programming,1
100481,9059,DS and Software Design,Basics of Programming,2
100481,9072,Algorithms  Design Part 2,Basics of Programming,3
100481,9089,Building Containerized Apps,Basics of Programming,1
100481,9102,Algorithmics with Python,Basics of Programming,2
100481,9115,Object-Oriented Design,Basics of Programming,3
100484,9050,Computing in Python IV ,Basics of Programming,1
100484,9096,C Programming Using Linux,Basics of Programming,1
100484,9098,Fundamentals of Java EE ,Basics of Programming,1
100485,9051,Software Engineering ,Basics of Programming,1
100485,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100485,9099,Embedded Systems ,Basics of Programming,1
100486,9052,Computer Hardware and OS,Basics of Programming,1
100486,9098,Fundamentals of Java EE ,Basics of Programming,1
100486,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100487,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100487,9017,Computer Science for Business,Basics of Programming,2
100487,9044,Data Science  with Python,Basics of Programming,1
100487,9053,HTML5 Apps and Games,Basics of Programming,2
100487,9060,Cybersecurity Infrastructure,Basics of Programming,1
100487,9072,Algorithms  Design Part 2,Basics of Programming,2
100488,9010,Computer Science 101,Basics of Programming,1
100488,9018,Artificial Intelligence (AI),Basics of Programming,2
100488,9045,Computing in Python III  ,Basics of Programming,1
100488,9054,MATLAB for Beginners,Basics of Programming,2
100488,9061,IoT Sensors and Devices,Basics of Programming,1
100488,9073,Automata Theory,Basics of Programming,2
100490,9011,AI for Everyone: Basics,Basics of Programming,1
100490,9019,Programming Basics,Basics of Programming,2
100490,9046,Software  Fundamentals,Basics of Programming,1
100490,9055,Linux Basics  The CLI,Basics of Programming,2
100490,9062,Exploring GraphQL,Basics of Programming,1
100490,9074,C Programming ,Basics of Programming,2
100491,9012,Machine Learning with Python,Basics of Programming,1
100491,9020,HTML Coding,Basics of Programming,2
100491,9047,Foundations of Data Structures,Basics of Programming,1
100491,9056,Marketing Analytics and Sales,Basics of Programming,2
100491,9063,Blockchain Basics,Basics of Programming,1
100491,9075,Algorithmic Design Techniques,Basics of Programming,2
100493,9013,JavaScript Introduction,Basics of Programming,1
100493,9021,Algorithms: Design Analysis 1,Basics of Programming,2
100493,9048,IoT - Software Integration,Basics of Programming,1
100493,9057,Intro to Java Part 1,Basics of Programming,2
100493,9064,Computer Vision Fundamentals,Basics of Programming,1
100493,9076,Algorithm Design and Analysis,Basics of Programming,2
100494,9004,Web Programming with Python,Basics of Programming,1
100494,9017,Computer Science for Business,Basics of Programming,2
100494,9030,Data Science and Analytics,Basics of Programming,3
100494,9047,Foundations of Data Structures,Basics of Programming,1
100494,9060,Cybersecurity Infrastructure,Basics of Programming,2
100494,9073,Automata Theory,Basics of Programming,3
100494,9090,Open Source Networking,Basics of Programming,1
100494,9103,Intro to Java Programming 2,Basics of Programming,2
100494,9116,Scripting and Programming,Basics of Programming,3
100495,9014,Relational Databases,Basics of Programming,1
100495,9022,CSS Basics,Basics of Programming,2
100495,9049,AI Chatbots Programming,Basics of Programming,1
100495,9058,Video game development,Basics of Programming,2
100495,9065,Intro to Cloud Computing,Basics of Programming,1
100495,9077,Human-Computer Interaction I,Basics of Programming,2
100497,9053,HTML5 Apps and Games,Basics of Programming,1
100497,9099,Embedded Systems ,Basics of Programming,1
100497,9101,Amazon SageMaker ,Basics of Programming,1
100498,9015,C Programming,Basics of Programming,1
100498,9023,Unlocking Info Security 1,Basics of Programming,2
100498,9050,Computing in Python IV ,Basics of Programming,1
100498,9059,DS and Software Design,Basics of Programming,2
100498,9066,Intro to DevOps and SRE,Basics of Programming,1
100498,9078,Mining Massive Datasets,Basics of Programming,2
100499,9001,Programming for Everybody,Basics of Programming,3
100499,9005,Using Python for Research,Basics of Programming,1
100499,9018,Artificial Intelligence (AI),Basics of Programming,2
100499,9031,ML-Data Science and Analytics,Basics of Programming,3
100499,9048,IoT - Software Integration,Basics of Programming,1
100499,9061,IoT Sensors and Devices,Basics of Programming,2
100499,9074,C Programming ,Basics of Programming,3
100499,9091,Deep Learning Essentials,Basics of Programming,1
100499,9104,UML Class Diagrams,Basics of Programming,2
100500,9016,Programming with JavaScript,Basics of Programming,1
100500,9024,Introduction to Cybersecurity,Basics of Programming,2
100500,9051,Software Engineering ,Basics of Programming,1
100500,9060,Cybersecurity Infrastructure,Basics of Programming,2
100500,9067,Network and Security,Basics of Programming,1
100500,9079,Implementation of DS,Basics of Programming,2
100502,9017,Computer Science for Business,Basics of Programming,1
100502,9025,Python Data Structures,Basics of Programming,2
100502,9052,Computer Hardware and OS,Basics of Programming,1
100502,9061,IoT Sensors and Devices,Basics of Programming,2
100502,9068,Data Structures Fundamentals,Basics of Programming,1
100502,9080,Big Data Fundamentals,Basics of Programming,2
100503,9054,MATLAB for Beginners,Basics of Programming,1
100503,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100503,9102,Algorithmics with Python,Basics of Programming,1
100504,9055,Linux Basics  The CLI,Basics of Programming,1
100504,9101,Amazon SageMaker ,Basics of Programming,1
100504,9103,Intro to Java Programming 2,Basics of Programming,1
100506,9018,Artificial Intelligence (AI),Basics of Programming,1
100506,9026,Intro to Internet of Things (IoT),Basics of Programming,2
100506,9053,HTML5 Apps and Games,Basics of Programming,1
100506,9062,Exploring GraphQL,Basics of Programming,2
100506,9069,Unlocking Info Security  Part II,Basics of Programming,1
100506,9081,C Programming  Pointers,Basics of Programming,2
100507,9002,Intro to Computer Science,Basics of Programming,3
100507,9006,Introduction to Linux,Basics of Programming,1
100507,9019,Programming Basics,Basics of Programming,2
100507,9032,Intro to Cloud Infrastructure,Basics of Programming,3
100507,9049,AI Chatbots Programming,Basics of Programming,1
100507,9062,Exploring GraphQL,Basics of Programming,2
100507,9075,Algorithmic Design Techniques,Basics of Programming,3
100507,9092,Migrating to the AWS Cloud,Basics of Programming,1
100507,9105,Data Science and Simulations,Basics of Programming,2
100508,9056,Marketing Analytics and Sales,Basics of Programming,1
100508,9102,Algorithmics with Python,Basics of Programming,1
100508,9104,UML Class Diagrams,Basics of Programming,1
100509,9057,Intro to Java Part 1,Basics of Programming,1
100509,9103,Intro to Java Programming 2,Basics of Programming,1
100509,9105,Data Science and Simulations,Basics of Programming,1
100511,9058,Video game development,Basics of Programming,1
100511,9104,UML Class Diagrams,Basics of Programming,1
100511,9106,Programming for Data Science,Basics of Programming,1
100512,9019,Programming Basics,Basics of Programming,1
100512,9027,C Programming: Basics,Basics of Programming,2
100512,9054,MATLAB for Beginners,Basics of Programming,1
100512,9063,Blockchain Basics,Basics of Programming,2
100512,9070,Animation and CGI Motion,Basics of Programming,1
100512,9082,IoT Programming and Big Data,Basics of Programming,2
100513,9059,DS and Software Design,Basics of Programming,1
100513,9105,Data Science and Simulations,Basics of Programming,1
100513,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100516,9020,HTML Coding,Basics of Programming,1
100516,9028,Introduction to Networking,Basics of Programming,2
100516,9055,Linux Basics  The CLI,Basics of Programming,1
100516,9064,Computer Vision Fundamentals,Basics of Programming,2
100516,9071,IT Foundations,Basics of Programming,1
100516,9083,AWS - Cloud Security,Basics of Programming,2
100520,9003,Intro to AI with Python,Basics of Programming,3
100520,9007,Procedural Programming,Basics of Programming,1
100520,9020,HTML Coding,Basics of Programming,2
100520,9033,Machine Learning,Basics of Programming,3
100520,9050,Computing in Python IV ,Basics of Programming,1
100520,9063,Blockchain Basics,Basics of Programming,2
100520,9076,Algorithm Design and Analysis,Basics of Programming,3
100520,9093,IoT Networks and Protocols,Basics of Programming,1
100520,9106,Programming for Data Science,Basics of Programming,2
100522,9004,Web Programming with Python,Basics of Programming,3
100522,9008,Basics of Programming,Basics of Programming,1
100522,9021,Algorithms: Design Analysis 1,Basics of Programming,2
100522,9034,Fundamentals - Red Hat,Basics of Programming,3
100522,9051,Software Engineering ,Basics of Programming,1
100522,9064,Computer Vision Fundamentals,Basics of Programming,2
100522,9077,Human-Computer Interaction I,Basics of Programming,3
100522,9094,Automated Software Testing,Basics of Programming,1
100522,9107,Building a Cybersecurity Toolkit,Basics of Programming,2
100523,9060,Cybersecurity Infrastructure,Basics of Programming,1
100523,9106,Programming for Data Science,Basics of Programming,1
100523,9108,Embedded Systems Essentials,Basics of Programming,1
100525,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100525,9029,Intro to coding in Java,Basics of Programming,2
100525,9056,Marketing Analytics and Sales,Basics of Programming,1
100525,9065,Intro to Cloud Computing,Basics of Programming,2
100525,9072,Algorithms  Design Part 2,Basics of Programming,1
100525,9084,Agile Software Development,Basics of Programming,2
100527,9022,CSS Basics,Basics of Programming,1
100527,9030,Data Science and Analytics,Basics of Programming,2
100527,9057,Intro to Java Part 1,Basics of Programming,1
100527,9066,Intro to DevOps and SRE,Basics of Programming,2
100527,9073,Automata Theory,Basics of Programming,1
100527,9085,Intro to Database Queries,Basics of Programming,2
100528,9005,Using Python for Research,Basics of Programming,3
100528,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100528,9022,CSS Basics,Basics of Programming,2
100528,9035,Algorithms,Basics of Programming,3
100528,9052,Computer Hardware and OS,Basics of Programming,1
100528,9065,Intro to Cloud Computing,Basics of Programming,2
100528,9078,Mining Massive Datasets,Basics of Programming,3
100528,9095,Databases Topics in SQL,Basics of Programming,1
100528,9108,Embedded Systems Essentials,Basics of Programming,2
100530,9023,Unlocking Info Security 1,Basics of Programming,1
100530,9031,ML-Data Science and Analytics,Basics of Programming,2
100530,9058,Video game development,Basics of Programming,1
100530,9067,Network and Security,Basics of Programming,2
100530,9074,C Programming ,Basics of Programming,1
100530,9086,IoT System Architecture ,Basics of Programming,2
100531,9061,IoT Sensors and Devices,Basics of Programming,1
100531,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100531,9109,Enabling Tech for Data Science,Basics of Programming,1
100532,9024,Introduction to Cybersecurity,Basics of Programming,1
100532,9032,Intro to Cloud Infrastructure,Basics of Programming,2
100532,9059,DS and Software Design,Basics of Programming,1
100532,9068,Data Structures Fundamentals,Basics of Programming,2
100532,9075,Algorithmic Design Techniques,Basics of Programming,1
100532,9087,Big Data Analytics,Basics of Programming,2
100534,9062,Exploring GraphQL,Basics of Programming,1
100534,9108,Embedded Systems Essentials,Basics of Programming,1
100534,9110,Introduction to Cloud Foundry,Basics of Programming,1
100535,9063,Blockchain Basics,Basics of Programming,1
100535,9109,Enabling Tech for Data Science,Basics of Programming,1
100535,9111,Cloud Computing Enterprise,Basics of Programming,1
100539,9025,Python Data Structures,Basics of Programming,1
100539,9033,Machine Learning,Basics of Programming,2
100539,9060,Cybersecurity Infrastructure,Basics of Programming,1
100539,9069,Unlocking Info Security  Part II,Basics of Programming,2
100539,9076,Algorithm Design and Analysis,Basics of Programming,1
100539,9088,AI Applications with Watson,Basics of Programming,2
100541,9006,Introduction to Linux,Basics of Programming,3
100541,9010,Computer Science 101,Basics of Programming,1
100541,9023,Unlocking Info Security 1,Basics of Programming,2
100541,9036,Python- Control Structures,Basics of Programming,3
100541,9053,HTML5 Apps and Games,Basics of Programming,1
100541,9066,Intro to DevOps and SRE,Basics of Programming,2
100541,9079,Implementation of DS,Basics of Programming,3
100541,9096,C Programming Using Linux,Basics of Programming,1
100541,9109,Enabling Tech for Data Science,Basics of Programming,2
100543,9007,Procedural Programming,Basics of Programming,3
100543,9011,AI for Everyone: Basics,Basics of Programming,1
100543,9024,Introduction to Cybersecurity,Basics of Programming,2
100543,9037,Embedded Microcontrollers,Basics of Programming,3
100543,9054,MATLAB for Beginners,Basics of Programming,1
100543,9067,Network and Security,Basics of Programming,2
100543,9080,Big Data Fundamentals,Basics of Programming,3
100543,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100543,9110,Introduction to Cloud Foundry,Basics of Programming,2
100544,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100544,9034,Fundamentals - Red Hat,Basics of Programming,2
100544,9061,IoT Sensors and Devices,Basics of Programming,1
100544,9070,Animation and CGI Motion,Basics of Programming,2
100544,9077,Human-Computer Interaction I,Basics of Programming,1
100544,9089,Building Containerized Apps,Basics of Programming,2
100545,9008,Basics of Programming,Basics of Programming,3
100545,9012,Machine Learning with Python,Basics of Programming,1
100545,9025,Python Data Structures,Basics of Programming,2
100545,9038,How to Code  Simple Data,Basics of Programming,3
100545,9055,Linux Basics  The CLI,Basics of Programming,1
100545,9068,Data Structures Fundamentals,Basics of Programming,2
100545,9081,C Programming  Pointers,Basics of Programming,3
100545,9098,Fundamentals of Java EE ,Basics of Programming,1
100545,9111,Cloud Computing Enterprise,Basics of Programming,2
100546,9064,Computer Vision Fundamentals,Basics of Programming,1
100546,9110,Introduction to Cloud Foundry,Basics of Programming,1
100546,9112,How to Code  Complex Data,Basics of Programming,1
100548,9065,Intro to Cloud Computing,Basics of Programming,1
100548,9111,Cloud Computing Enterprise,Basics of Programming,1
100548,9113,Cybersecurity Career Path,Basics of Programming,1
100549,9009,HTML5 and CSS Fundamentals,Basics of Programming,3
100549,9013,JavaScript Introduction,Basics of Programming,1
100549,9026,Intro to Internet of Things (IoT),Basics of Programming,2
100549,9039,Cybersecurity in the IoT,Basics of Programming,3
100549,9056,Marketing Analytics and Sales,Basics of Programming,1
100549,9069,Unlocking Info Security  Part II,Basics of Programming,2
100549,9082,IoT Programming and Big Data,Basics of Programming,3
100549,9099,Embedded Systems ,Basics of Programming,1
100549,9112,How to Code  Complex Data,Basics of Programming,2
100551,9010,Computer Science 101,Basics of Programming,3
100551,9014,Relational Databases,Basics of Programming,1
100551,9027,C Programming: Basics,Basics of Programming,2
100551,9040,Build your very first iOS app,Basics of Programming,3
100551,9057,Intro to Java Part 1,Basics of Programming,1
100551,9070,Animation and CGI Motion,Basics of Programming,2
100551,9083,AWS - Cloud Security,Basics of Programming,3
100551,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100551,9113,Cybersecurity Career Path,Basics of Programming,2
100552,9011,AI for Everyone: Basics,Basics of Programming,3
100552,9015,C Programming,Basics of Programming,1
100552,9028,Introduction to Networking,Basics of Programming,2
100552,9041,Object-Oriented Programming,Basics of Programming,3
100552,9058,Video game development,Basics of Programming,1
100552,9071,IT Foundations,Basics of Programming,2
100552,9084,Agile Software Development,Basics of Programming,3
100552,9101,Amazon SageMaker ,Basics of Programming,1
100552,9114,Databases Modeling,Basics of Programming,2
100553,9012,Machine Learning with Python,Basics of Programming,3
100553,9016,Programming with JavaScript,Basics of Programming,1
100553,9029,Intro to coding in Java,Basics of Programming,2
100553,9042,Introduction to Jenkins,Basics of Programming,3
100553,9059,DS and Software Design,Basics of Programming,1
100553,9072,Algorithms  Design Part 2,Basics of Programming,2
100553,9085,Intro to Database Queries,Basics of Programming,3
100553,9102,Algorithmics with Python,Basics of Programming,1
100553,9115,Object-Oriented Design,Basics of Programming,2
100555,9066,Intro to DevOps and SRE,Basics of Programming,1
100555,9112,How to Code  Complex Data,Basics of Programming,1
100555,9114,Databases Modeling,Basics of Programming,1
100556,9027,C Programming: Basics,Basics of Programming,1
100556,9035,Algorithms,Basics of Programming,2
100556,9062,Exploring GraphQL,Basics of Programming,1
100556,9071,IT Foundations,Basics of Programming,2
100556,9078,Mining Massive Datasets,Basics of Programming,1
100556,9090,Open Source Networking,Basics of Programming,2
100557,9067,Network and Security,Basics of Programming,1
100557,9113,Cybersecurity Career Path,Basics of Programming,1
100557,9115,Object-Oriented Design,Basics of Programming,1
100560,9013,JavaScript Introduction,Basics of Programming,3
100560,9017,Computer Science for Business,Basics of Programming,1
100560,9030,Data Science and Analytics,Basics of Programming,2
100560,9043,Computer Graphics,Basics of Programming,3
100560,9060,Cybersecurity Infrastructure,Basics of Programming,1
100560,9073,Automata Theory,Basics of Programming,2
100560,9086,IoT System Architecture ,Basics of Programming,3
100560,9103,Intro to Java Programming 2,Basics of Programming,1
100560,9116,Scripting and Programming,Basics of Programming,2
100562,9028,Introduction to Networking,Basics of Programming,1
100562,9036,Python- Control Structures,Basics of Programming,2
100562,9063,Blockchain Basics,Basics of Programming,1
100562,9072,Algorithms  Design Part 2,Basics of Programming,2
100562,9079,Implementation of DS,Basics of Programming,1
100562,9091,Deep Learning Essentials,Basics of Programming,2
100563,9068,Data Structures Fundamentals,Basics of Programming,1
100563,9114,Databases Modeling,Basics of Programming,1
100563,9116,Scripting and Programming,Basics of Programming,1
100565,9051,Software Engineering ,Basics of Programming,1
100565,9069,Unlocking Info Security  Part II,Basics of Programming,1
100565,9115,Object-Oriented Design,Basics of Programming,1
100567,9001,Programming for Everybody,Basics of Programming,2
100567,9014,Relational Databases,Basics of Programming,3
100567,9018,Artificial Intelligence (AI),Basics of Programming,1
100567,9031,ML-Data Science and Analytics,Basics of Programming,2
100567,9044,Data Science  with Python,Basics of Programming,3
100567,9061,IoT Sensors and Devices,Basics of Programming,1
100567,9074,C Programming ,Basics of Programming,2
100567,9087,Big Data Analytics,Basics of Programming,3
100567,9104,UML Class Diagrams,Basics of Programming,1
100568,9029,Intro to coding in Java,Basics of Programming,1
100568,9037,Embedded Microcontrollers,Basics of Programming,2
100568,9064,Computer Vision Fundamentals,Basics of Programming,1
100568,9073,Automata Theory,Basics of Programming,2
100568,9080,Big Data Fundamentals,Basics of Programming,1
100568,9092,Migrating to the AWS Cloud,Basics of Programming,2
100569,9002,Intro to Computer Science,Basics of Programming,2
100569,9015,C Programming,Basics of Programming,3
100569,9019,Programming Basics,Basics of Programming,1
100569,9032,Intro to Cloud Infrastructure,Basics of Programming,2
100569,9045,Computing in Python III  ,Basics of Programming,3
100569,9062,Exploring GraphQL,Basics of Programming,1
100569,9075,Algorithmic Design Techniques,Basics of Programming,2
100569,9088,AI Applications with Watson,Basics of Programming,3
100569,9105,Data Science and Simulations,Basics of Programming,1
100570,9003,Intro to AI with Python,Basics of Programming,2
100570,9016,Programming with JavaScript,Basics of Programming,3
100570,9020,HTML Coding,Basics of Programming,1
100570,9033,Machine Learning,Basics of Programming,2
100570,9046,Software  Fundamentals,Basics of Programming,3
100570,9063,Blockchain Basics,Basics of Programming,1
100570,9076,Algorithm Design and Analysis,Basics of Programming,2
100570,9089,Building Containerized Apps,Basics of Programming,3
100570,9106,Programming for Data Science,Basics of Programming,1
100571,9030,Data Science and Analytics,Basics of Programming,1
100571,9038,How to Code  Simple Data,Basics of Programming,2
100571,9065,Intro to Cloud Computing,Basics of Programming,1
100571,9074,C Programming ,Basics of Programming,2
100571,9081,C Programming  Pointers,Basics of Programming,1
100571,9093,IoT Networks and Protocols,Basics of Programming,2
100573,9052,Computer Hardware and OS,Basics of Programming,1
100573,9070,Animation and CGI Motion,Basics of Programming,1
100573,9116,Scripting and Programming,Basics of Programming,1
100575,9001,Programming for Everybody,Basics of Programming,1
100575,9031,ML-Data Science and Analytics,Basics of Programming,1
100575,9039,Cybersecurity in the IoT,Basics of Programming,2
100575,9075,Algorithmic Design Techniques,Basics of Programming,2
100575,9082,IoT Programming and Big Data,Basics of Programming,1
100575,9094,Automated Software Testing,Basics of Programming,2
100576,9053,HTML5 Apps and Games,Basics of Programming,1
100576,9071,IT Foundations,Basics of Programming,1
100576,9074,C Programming ,Basics of Programming,1
100577,9054,MATLAB for Beginners,Basics of Programming,1
100577,9072,Algorithms  Design Part 2,Basics of Programming,1
100577,9075,Algorithmic Design Techniques,Basics of Programming,1
100578,9055,Linux Basics  The CLI,Basics of Programming,1
100578,9073,Automata Theory,Basics of Programming,1
100578,9076,Algorithm Design and Analysis,Basics of Programming,1
100579,9002,Intro to Computer Science,Basics of Programming,1
100579,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100579,9040,Build your very first iOS app,Basics of Programming,2
100579,9076,Algorithm Design and Analysis,Basics of Programming,2
100579,9083,AWS - Cloud Security,Basics of Programming,1
100579,9095,Databases Topics in SQL,Basics of Programming,2
100580,9004,Web Programming with Python,Basics of Programming,2
100580,9017,Computer Science for Business,Basics of Programming,3
100580,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100580,9034,Fundamentals - Red Hat,Basics of Programming,2
100580,9047,Foundations of Data Structures,Basics of Programming,3
100580,9064,Computer Vision Fundamentals,Basics of Programming,1
100580,9077,Human-Computer Interaction I,Basics of Programming,2
100580,9090,Open Source Networking,Basics of Programming,3
100580,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100581,9005,Using Python for Research,Basics of Programming,2
100581,9018,Artificial Intelligence (AI),Basics of Programming,3
100581,9022,CSS Basics,Basics of Programming,1
100581,9035,Algorithms,Basics of Programming,2
100581,9048,IoT - Software Integration,Basics of Programming,3
100581,9065,Intro to Cloud Computing,Basics of Programming,1
100581,9078,Mining Massive Datasets,Basics of Programming,2
100581,9091,Deep Learning Essentials,Basics of Programming,3
100581,9108,Embedded Systems Essentials,Basics of Programming,1
100582,9003,Intro to AI with Python,Basics of Programming,1
100582,9033,Machine Learning,Basics of Programming,1
100582,9041,Object-Oriented Programming,Basics of Programming,2
100582,9077,Human-Computer Interaction I,Basics of Programming,2
100582,9084,Agile Software Development,Basics of Programming,1
100582,9096,C Programming Using Linux,Basics of Programming,2
100583,9056,Marketing Analytics and Sales,Basics of Programming,1
100583,9074,C Programming ,Basics of Programming,1
100583,9077,Human-Computer Interaction I,Basics of Programming,1
100585,9004,Web Programming with Python,Basics of Programming,1
100585,9034,Fundamentals - Red Hat,Basics of Programming,1
100585,9042,Introduction to Jenkins,Basics of Programming,2
100585,9078,Mining Massive Datasets,Basics of Programming,2
100585,9085,Intro to Database Queries,Basics of Programming,1
100585,9097,Cybersecurity  The CISO's View,Basics of Programming,2
100586,9005,Using Python for Research,Basics of Programming,1
100586,9035,Algorithms,Basics of Programming,1
100586,9043,Computer Graphics,Basics of Programming,2
100586,9079,Implementation of DS,Basics of Programming,2
100586,9086,IoT System Architecture ,Basics of Programming,1
100586,9098,Fundamentals of Java EE ,Basics of Programming,2
100587,9057,Intro to Java Part 1,Basics of Programming,1
100587,9075,Algorithmic Design Techniques,Basics of Programming,1
100587,9078,Mining Massive Datasets,Basics of Programming,1
100588,9058,Video game development,Basics of Programming,1
100588,9076,Algorithm Design and Analysis,Basics of Programming,1
100588,9079,Implementation of DS,Basics of Programming,1
100589,9006,Introduction to Linux,Basics of Programming,1
100589,9036,Python- Control Structures,Basics of Programming,1
100589,9044,Data Science  with Python,Basics of Programming,2
100589,9080,Big Data Fundamentals,Basics of Programming,2
100589,9087,Big Data Analytics,Basics of Programming,1
100589,9099,Embedded Systems ,Basics of Programming,2
100590,9006,Introduction to Linux,Basics of Programming,2
100590,9019,Programming Basics,Basics of Programming,3
100590,9023,Unlocking Info Security 1,Basics of Programming,1
100590,9036,Python- Control Structures,Basics of Programming,2
100590,9049,AI Chatbots Programming,Basics of Programming,3
100590,9066,Intro to DevOps and SRE,Basics of Programming,1
100590,9079,Implementation of DS,Basics of Programming,2
100590,9092,Migrating to the AWS Cloud,Basics of Programming,3
100590,9109,Enabling Tech for Data Science,Basics of Programming,1
100591,9025,Python Data Structures,Basics of Programming,1
100591,9059,DS and Software Design,Basics of Programming,1
100591,9080,Big Data Fundamentals,Basics of Programming,1
100592,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100592,9060,Cybersecurity Infrastructure,Basics of Programming,1
100592,9081,C Programming  Pointers,Basics of Programming,1
100593,9007,Procedural Programming,Basics of Programming,2
100593,9020,HTML Coding,Basics of Programming,3
100593,9024,Introduction to Cybersecurity,Basics of Programming,1
100593,9037,Embedded Microcontrollers,Basics of Programming,2
100593,9050,Computing in Python IV ,Basics of Programming,3
100593,9067,Network and Security,Basics of Programming,1
100593,9080,Big Data Fundamentals,Basics of Programming,2
100593,9093,IoT Networks and Protocols,Basics of Programming,3
100593,9110,Introduction to Cloud Foundry,Basics of Programming,1
100594,9027,C Programming: Basics,Basics of Programming,1
100594,9061,IoT Sensors and Devices,Basics of Programming,1
100594,9082,IoT Programming and Big Data,Basics of Programming,1
100597,9008,Basics of Programming,Basics of Programming,2
100597,9021,Algorithms: Design Analysis 1,Basics of Programming,3
100597,9025,Python Data Structures,Basics of Programming,1
100597,9038,How to Code  Simple Data,Basics of Programming,2
100597,9051,Software Engineering ,Basics of Programming,3
100597,9068,Data Structures Fundamentals,Basics of Programming,1
100597,9081,C Programming  Pointers,Basics of Programming,2
100597,9094,Automated Software Testing,Basics of Programming,3
100597,9111,Cloud Computing Enterprise,Basics of Programming,1
100599,9007,Procedural Programming,Basics of Programming,1
100599,9037,Embedded Microcontrollers,Basics of Programming,1
100599,9045,Computing in Python III  ,Basics of Programming,2
100599,9081,C Programming  Pointers,Basics of Programming,2
100599,9088,AI Applications with Watson,Basics of Programming,1
